Position,GC,MluCI,NlaIII
508300,42.0,3,3
508500,42.5,1,1
508700,39.5,0,1
508900,42.0,2,0
509100,44.0,2,0
509300,40.0,1,1
509500,38.5,1,1
509700,43.5,2,0
509900,44.0,0,3
510100,39.0,1,0
510300,42.0,0,0
510500,35.5,3,0
510700,44.0,2,1
510900,38.0,1,2
511100,35.0,2,0
511300,39.0,0,1
511500,46.0,0,0
511700,43.0,1,0
511900,43.0,0,0
512100,37.0,0,0
512300,44.5,2,2
512500,37.0,3,1
512700,38.5,2,0
512900,44.0,1,2
513100,40.0,0,0
513300,43.5,1,0
513500,38.0,0,0
513700,41.0,0,0
513900,40.0,1,1
514100,47.0,0,0
514300,43.5,2,1
514500,44.0,3,2
514700,45.0,1,0
514900,45.0,1,2
515100,45.0,1,0
515300,41.0,2,0
515500,32.0,7,0
515700,26.0,1,0
515900,41.0,1,0
516100,38.5,2,1
516300,42.5,2,0
516500,41.5,0,0
516700,43.0,1,1
516900,43.5,2,0
517100,43.5,1,1
517300,44.0,1,1
517500,32.5,3,1
517700,23.5,1,1
517900,44.0,0,0
518100,46.5,0,1
518300,39.0,3,0
518500,44.5,1,1
518700,40.0,2,1
518900,39.5,1,2
519100,36.5,2,0
519300,40.0,1,1
519500,43.0,2,1
519700,39.0,2,2
519900,40.0,3,0
520100,42.0,0,0
520300,45.0,0,2
520500,41.0,0,1
520700,47.0,1,0
520900,43.0,1,0
521100,43.0,2,0
521300,40.5,1,2
521500,39.0,3,1
521700,44.0,1,0
521900,37.5,0,1
522100,33.5,2,1
522300,44.0,1,1
522500,38.5,3,1
522700,34.5,0,1
522900,40.5,1,0
523100,45.0,1,0
523300,45.5,1,0
523500,38.0,2,0
523700,44.5,1,0
523900,46.0,0,1
524100,29.0,1,0
524300,40.0,1,0
524500,40.5,3,2
524700,28.5,4,0
524900,40.0,0,2
525100,43.0,0,0
525300,41.5,1,2
525500,43.0,2,1
525700,44.5,0,1
525900,40.0,1,1
526100,48.5,0,1
526300,41.5,0,1
526500,35.5,2,0
526700,28.5,6,0
526900,33.5,2,0
527100,31.5,4,0
527300,34.0,3,0
527500,24.0,2,0
527700,30.5,3,0
527900,31.5,2,0
528100,28.5,3,0
528300,31.0,3,0
528500,30.0,2,1
528700,29.5,1,0
528900,33.0,2,1
529100,32.0,3,0
529300,29.0,5,0
529500,31.0,2,1
529700,28.5,5,2
529900,33.5,4,0
530100,35.0,3,1
530300,36.0,1,1
530500,34.0,0,0
530700,29.5,2,0
530900,34.0,2,0
531100,26.0,2,0
531300,37.5,2,0
531500,36.0,4,0
531700,38.0,3,0
531900,33.5,1,0
532100,32.5,3,0
532300,34.0,2,1
532500,37.5,2,0
532700,34.0,4,1
532900,34.0,5,0
533100,32.5,4,1
533300,32.5,1,0
533500,41.5,1,0
533700,37.5,4,1
533900,38.0,3,2
534100,34.0,2,1
534300,39.5,2,0
534500,33.5,6,0
534700,40.5,1,1
534900,41.0,3,0
535100,37.0,4,0
535300,32.0,2,0
535500,34.0,1,0
535700,30.0,1,0
535900,30.0,3,1
536100,37.0,1,2
536300,34.5,1,0
536500,34.0,2,1
536700,43.5,0,1
536900,45.5,2,0
537100,45.5,0,0
537300,44.0,1,0
537500,41.0,1,0
537700,38.0,0,1
537900,45.5,0,1
538100,45.0,2,1
538300,41.5,1,0
538500,40.0,2,0
538700,37.5,2,1
538900,40.0,0,0
539100,43.0,1,0
539300,43.5,2,0
539500,44.0,1,0
539700,45.0,0,0
539900,45.0,2,0
540100,41.5,0,1
540300,46.5,0,1
540500,39.0,0,0
540700,30.5,4,1
540900,29.0,3,0
541100,39.0,2,0
541300,42.0,2,0
541500,53.5,0,0
541700,48.0,1,2
541900,46.5,1,4
542100,43.0,2,0
542300,45.5,1,0
542500,39.0,0,0
542700,42.0,1,1
542900,33.5,2,0
543100,33.0,2,0
543300,40.5,1,0
543500,44.0,0,0
543700,44.0,1,1
543900,34.0,2,1
544100,47.5,1,0
544300,42.0,1,1
544500,47.0,0,1
544700,41.0,0,0
544900,43.0,2,1
545100,43.0,2,0
545300,44.5,0,0
545500,44.0,1,1
545700,40.0,0,0
545900,46.5,2,2
546100,34.5,4,1
546300,33.0,0,1
546500,32.0,3,0
546700,40.0,0,0
546900,49.5,0,1
547100,40.0,2,0
547300,44.5,1,0
547500,31.5,5,0
547700,34.0,1,0
547900,34.0,0,0
548100,42.0,2,1
548300,41.5,2,0
548500,40.5,0,1
548700,40.5,0,1
548900,30.0,3,2
549100,33.0,4,0
549300,36.0,3,0
549500,40.0,3,0
549700,41.0,3,0
549900,33.5,4,1
550100,36.0,2,0
550300,35.5,2,1
550500,41.0,0,0
550700,40.5,2,0
550900,34.0,2,0
551100,36.0,2,0
551300,32.5,3,1
551500,33.5,2,3
551700,39.5,0,1
551900,37.5,0,1
552100,35.5,0,0
552300,40.5,0,1
552500,37.0,2,0
552700,24.5,5,0
552900,35.0,2,1
553100,34.0,1,0
553300,29.5,3,0
553500,38.5,0,1
553700,31.0,2,0
553900,22.0,3,0
554100,30.5,1,2
554300,30.5,0,0
554500,30.5,1,0
554700,39.5,2,0
554900,40.0,2,0
555100,38.5,1,2
555300,35.5,3,2
555500,25.0,5,2
555700,45.5,1,1
555900,44.5,3,1
556100,23.0,5,0
556300,38.5,3,0
556500,32.5,2,0
556700,29.5,5,0
556900,27.5,3,0
557100,31.0,0,0
557300,31.0,2,1
557500,34.0,1,0
557700,32.5,1,0
557900,32.5,2,1
558100,39.5,0,2
558300,39.5,1,1
558500,39.5,0,2
558700,38.0,2,1
558900,32.0,3,2
559100,41.5,1,0
559300,40.0,1,2
559500,36.0,1,0
559700,45.0,2,0
559900,42.0,1,1
560100,42.5,1,3
560300,35.5,2,1
560500,45.0,1,1
560700,44.5,0,2
560900,39.5,2,3
561100,42.0,3,0
561300,42.0,2,1
561500,46.0,1,1
561700,39.5,1,1
561900,40.5,1,0
562100,40.0,2,4
562300,44.5,1,1
562500,44.0,2,1
562700,47.0,1,1
562900,44.0,0,0
563100,44.5,1,1
563300,40.5,2,1
563500,43.0,1,1
563700,47.5,1,0
563900,46.5,0,0
564100,48.0,0,0
564300,36.0,0,1
564500,41.5,3,3
564700,42.0,2,2
564900,50.0,0,0
565100,42.5,4,1
565300,49.5,0,0
565500,50.0,0,0
565700,45.0,0,0
565900,44.5,1,0
566100,43.0,0,0
566300,40.0,2,1
566500,42.0,0,2
566700,41.5,2,0
566900,34.0,1,0
567100,28.0,2,0
567300,42.5,3,0
567500,41.0,3,0
567700,38.0,2,0
567900,33.0,2,0
568100,34.5,3,0
568300,38.5,0,0
568500,43.0,2,1
568700,44.5,1,1
568900,44.0,1,1
569100,47.5,1,1
569300,41.5,1,1
569500,47.0,0,0
569700,46.0,0,0
569900,48.0,1,1
570100,41.5,2,3
570300,33.5,1,1
570500,42.5,1,1
570700,38.0,4,0
570900,40.0,1,0
571100,37.0,1,2
571300,40.0,3,0
571500,43.5,1,1
571700,46.5,0,0
571900,50.0,0,1
572100,42.5,0,0
572300,39.0,2,0
572500,32.0,4,0
572700,31.0,5,1
572900,43.5,0,1
573100,53.0,0,0
573300,47.0,1,2
573500,48.5,0,0
573700,45.5,1,2
573900,48.0,2,0
574100,50.0,0,1
574300,48.0,1,0
574500,44.5,0,3
574700,40.0,2,0
574900,49.5,0,0
575100,43.5,0,0
575300,47.0,0,0
575500,34.0,4,0
575700,31.0,2,0
575900,38.5,3,0
576100,32.5,1,0
576300,33.0,2,0
576500,34.0,2,0
576700,35.5,3,1
576900,38.0,3,0
577100,44.0,0,0
577300,39.5,3,1
577500,37.5,2,0
577700,36.5,3,0
577900,38.5,3,1
578100,41.0,0,0
578300,41.0,3,2
578500,36.0,3,0
578700,39.5,1,0
578900,38.0,1,1
579100,32.0,4,0
579300,32.0,3,0
579500,25.5,3,1
579700,29.0,4,0
579900,29.5,4,0
580100,28.5,6,0
580300,30.0,2,0
580500,28.5,5,1
580700,29.5,5,1
580900,34.5,2,0
581100,36.5,3,0
581300,38.5,1,0
581500,37.0,2,0
581700,35.5,2,0
581900,35.5,2,0
582100,32.5,4,1
582300,34.0,2,0
582500,33.0,2,1
582700,33.0,2,2
582900,33.5,5,1
583100,32.5,3,3
583300,33.5,5,1
583500,33.5,3,0
583700,30.0,0,0
583900,26.0,8,0
584100,45.0,1,2
584300,42.5,1,0
584500,47.5,0,0
584700,44.5,0,1
584900,47.5,2,0
585100,47.0,1,0
585300,38.5,1,0
585500,39.5,4,1
585700,33.5,2,0
585900,39.5,3,0
586100,49.0,0,2
586300,46.5,2,0
586500,45.0,1,1
586700,48.5,1,1
586900,45.5,1,1
587100,50.5,0,0
587300,44.5,2,0
587500,42.0,0,0
587700,40.5,0,0
587900,50.5,1,0
588100,46.0,0,0
588300,32.0,2,1
588500,35.5,0,1
588700,36.5,2,0
588900,38.0,1,0
589100,31.5,1,0
589300,36.0,2,0
589500,31.5,3,0
589700,41.0,2,0
589900,34.5,2,0
590100,45.0,1,1
590300,32.5,3,1
590500,33.0,6,1
590700,38.5,1,0
590900,43.5,2,0
591100,44.5,3,0
591300,40.0,0,0
591500,39.5,2,1
591700,49.5,0,0
591900,41.5,2,1
592100,42.5,0,0
592300,48.0,1,0
592500,44.0,1,2
592700,44.5,1,0
592900,40.0,1,0
593100,43.0,0,0
593300,42.0,0,0
593500,45.5,3,2
593700,39.0,0,1
593900,31.0,0,0
594100,43.0,1,0
594300,39.0,2,0
594500,42.0,1,0
594700,46.5,0,0
594900,42.0,3,1
595100,44.5,4,1
595300,45.5,2,0
595500,46.5,0,1
595700,52.0,1,0
595900,42.0,0,0
596100,40.5,2,0
596300,42.0,2,0
596500,44.0,1,1
596700,48.0,0,0
596900,49.0,0,1
597100,48.5,1,2
597300,41.0,2,1
597500,42.5,0,1
597700,37.0,3,1
597900,42.0,1,0
598100,36.5,5,0
598300,40.0,1,2
598500,49.0,1,0
598700,41.5,1,0
598900,47.5,1,1
599100,44.0,0,0
599300,38.5,1,0
599500,45.0,3,0
599700,47.5,0,1
599900,45.0,0,2
600100,52.0,0,0
600300,38.5,1,0
600500,44.5,1,2
600700,41.5,1,0
600900,32.5,2,0
601100,33.0,2,0
601300,28.5,4,0
601500,36.0,1,1
601700,36.5,1,0
601900,36.0,1,0
602100,42.0,0,1
602300,34.0,1,0
602500,42.5,0,0
602700,43.0,1,1
602900,39.0,1,1
603100,44.0,1,0
603300,41.5,1,0
603500,31.0,2,1
603700,39.5,4,1
603900,42.5,1,0
604100,37.0,2,0
604300,39.0,0,1
604500,45.5,0,1
604700,43.0,0,0
604900,40.0,0,0
605100,47.5,0,0
605300,47.5,4,0
605500,45.5,0,0
605700,28.0,3,0
605900,32.5,3,0
606100,47.0,1,0
606300,45.5,1,0
606500,42.5,2,0
606700,39.5,0,0
606900,48.0,0,1
607100,49.0,0,0
607300,43.0,2,2
607500,45.0,2,1
607700,41.5,1,0
607900,33.5,2,1
608100,42.0,1,0
608300,42.5,1,2
608500,45.0,1,0
608700,44.5,2,0
608900,41.0,1,0
609100,30.0,5,0
609300,37.5,1,1
609500,40.5,1,0
609700,40.5,1,2
609900,34.0,3,0
610100,45.0,0,1
610300,42.0,2,1
610500,28.0,4,0
610700,43.5,3,0
610900,39.5,3,2
611100,40.5,0,1
611300,43.5,2,0
611500,45.5,0,0
611700,46.5,1,0
611900,39.5,3,0
612100,50.0,0,3
612300,38.5,2,1
612500,45.5,1,0
612700,28.5,1,2
612900,38.5,1,1
613100,44.0,0,3
613300,45.0,1,1
613500,43.5,1,1
613700,46.0,0,1
613900,48.0,1,2
614100,46.5,0,1
614300,40.0,1,0
614500,45.5,2,0
614700,41.5,0,0
614900,38.0,1,0
615100,33.0,2,0
615300,34.0,1,0
615500,45.0,1,2
615700,41.5,3,1
615900,46.0,1,0
616100,41.0,1,1
616300,45.0,1,1
616500,48.5,0,2
616700,43.5,3,0
616900,38.0,1,1
617100,44.5,0,1
617300,46.5,1,0
617500,41.5,0,1
617700,39.0,3,0
617900,34.0,2,1
618100,37.0,3,1
618300,37.5,2,0
618500,34.0,2,0
618700,41.5,2,0
618900,38.5,3,1
619100,34.5,2,0
619300,42.5,3,1
619500,32.5,1,0
619700,30.0,1,0
619900,33.5,4,0
620100,36.0,0,0
620300,34.0,1,0
620500,43.5,1,1
620700,44.0,1,0
620900,45.5,1,0
621100,40.5,0,3
621300,40.5,2,1
621500,44.5,0,1
621700,43.5,0,1
621900,49.5,0,1
622100,42.0,1,0
622300,43.5,0,1
622500,46.5,0,1
622700,46.0,6,1
622900,46.5,0,1
623100,45.0,1,1
623300,45.0,3,0
623500,43.0,2,2
623700,42.0,4,0
623900,37.0,1,1
624100,39.5,2,0
624300,38.0,3,0
624500,45.5,1,0
624700,46.5,1,0
624900,30.5,2,1
625100,41.5,4,1
625300,45.0,0,0
625500,40.0,2,1
625700,43.0,3,0
625900,48.5,0,0
626100,41.5,2,1
626300,44.0,0,0
626500,48.0,1,2
626700,45.5,0,0
626900,45.0,2,2
627100,43.0,1,1
627300,45.0,1,1
627500,44.0,1,0
627700,40.0,1,0
627900,37.5,2,0
628100,35.0,4,1
628300,39.5,0,0
628500,44.0,0,0
628700,40.5,1,0
628900,43.5,0,0
629100,44.5,0,0
629300,39.5,4,0
629500,42.0,0,1
629700,36.0,2,0
629900,47.5,1,1
630100,44.5,0,2
630300,42.5,0,1
630500,46.5,0,0
630700,45.0,1,1
630900,42.0,1,0
631100,41.5,1,1
631300,41.0,0,0
631500,41.5,0,0
631700,46.5,0,1
631900,45.5,1,0
632100,35.5,1,0
632300,42.5,1,1
632500,41.5,1,0
632700,41.5,0,0
632900,38.5,1,0
633100,45.5,0,0
633300,40.0,1,0
633500,34.5,0,1
633700,40.5,1,0
633900,45.0,1,0
634100,46.0,0,1
634300,36.0,1,0
634500,29.0,1,2
634700,30.5,3,0
634900,28.5,4,0
635100,27.0,3,0
635300,33.5,2,2
635500,32.0,3,0
635700,36.0,1,0
635900,43.0,1,0
636100,44.0,0,0
636300,44.0,1,0
636500,42.5,1,1
636700,40.0,1,0
636900,46.5,0,2
637100,42.0,0,1
637300,35.0,0,0
637500,37.5,0,1
637700,43.0,0,0
637900,42.5,1,0
638100,37.5,1,1
638300,34.5,1,0
638500,42.5,0,0
638700,35.0,2,0
638900,34.0,0,0
639100,24.5,5,1
639300,24.5,2,0
639500,33.5,0,1
639700,33.0,1,0
639900,33.0,3,2
640100,32.5,3,1
640300,38.5,2,1
640500,40.0,0,2
640700,36.0,0,1
640900,32.0,6,0
641100,31.5,4,1
641300,37.5,0,0
641500,36.5,1,0
641700,35.0,3,0
641900,36.5,3,1
642100,36.0,2,0
642300,34.5,2,1
642500,36.5,2,1
642700,38.5,3,0
642900,31.0,3,1
643100,36.5,2,0
643300,35.0,4,0
643500,29.0,2,0
643700,30.0,3,0
643900,29.5,1,0
644100,30.5,2,0
644300,35.5,1,0
644500,33.0,0,1
644700,28.0,4,0
644900,36.0,0,1
645100,26.5,1,0
645300,34.0,4,0
645500,29.0,1,0
645700,32.5,1,0
645900,28.0,2,0
646100,38.5,4,0
646300,26.0,1,0
646500,36.0,2,0
646700,35.5,0,0
646900,35.5,3,0
647100,42.5,0,1
647300,34.5,3,1
647500,44.0,2,0
647700,39.5,1,1
647900,36.5,3,3
648100,44.0,1,1
648300,44.5,1,1
648500,42.5,2,0
648700,36.5,1,0
648900,42.0,0,3
649100,39.0,2,2
649300,38.0,0,0
649500,39.5,0,0
649700,33.0,3,1
649900,41.0,0,1
650100,41.0,0,4
650300,42.0,1,3
650500,43.0,2,2
650700,44.0,0,0
650900,42.0,2,3
651100,42.5,3,1
651300,43.5,1,2
651500,41.0,2,1
651700,43.5,2,0
651900,46.0,2,2
652100,41.5,1,0
652300,46.0,0,0
652500,40.0,3,1
652700,48.5,0,1
652900,42.5,4,0
653100,44.5,1,0
653300,42.5,1,0
653500,41.0,2,2
653700,45.0,1,0
653900,42.0,0,2
654100,41.5,0,1
654300,47.0,0,0
654500,45.5,2,0
654700,42.0,0,1
654900,44.5,0,0
655100,42.5,2,0
655300,38.5,1,0
655500,36.5,1,0
655700,40.5,1,0
655900,37.0,1,0
656100,32.0,3,1
656300,45.0,0,0
656500,39.0,1,1
656700,35.0,2,0
656900,39.0,0,2
657100,33.0,2,1
657300,36.5,4,1
657500,31.0,1,0
657700,34.5,1,1
657900,42.5,3,0
658100,44.0,3,2
658300,41.5,1,2
658500,44.5,2,0
658700,45.5,0,2
658900,45.0,2,2
659100,40.5,2,2
659300,39.0,2,0
659500,41.0,2,0
659700,49.5,0,0
659900,44.5,1,0
660100,45.5,2,2
660300,41.5,0,0
660500,41.0,0,1
660700,39.0,1,2
660900,38.5,0,0
661100,42.5,1,1
661300,38.0,1,0
661500,43.0,2,0
661700,38.5,0,1
661900,39.5,2,0
662100,42.5,0,0
662300,36.5,3,1
662500,33.5,1,0
662700,32.0,1,0
662900,38.0,3,0
663100,48.0,0,0
663300,44.0,1,1
663500,41.0,1,1
663700,44.0,2,0
663900,39.5,3,1
664100,40.0,2,0
664300,45.5,3,3
664500,39.5,1,0
664700,41.5,1,0
664900,45.5,2,0
665100,42.0,0,1
665300,37.0,1,1
665500,42.5,1,1
665700,42.0,0,0
665900,43.5,0,1
666100,38.5,0,0
666300,45.0,1,0
666500,43.5,0,0
666700,42.5,1,1
666900,48.5,0,0
667100,43.0,2,1
667300,47.0,1,1
667500,39.0,2,2
667700,42.0,1,0
667900,37.5,3,0
668100,45.5,0,1
668300,46.5,3,5
668500,42.5,2,2
668700,39.5,1,0
668900,46.5,1,0
669100,42.0,0,0
669300,44.5,0,0
669500,43.0,1,0
669700,34.0,2,0
669900,33.0,4,0
670100,28.0,5,0
670300,35.5,1,1
670500,34.0,1,0
670700,34.0,1,1
670900,40.0,0,0
671100,35.5,2,1
671300,38.5,2,0
671500,33.5,0,0
671700,36.5,2,1
671900,36.5,0,0
672100,31.0,1,0
672300,37.5,1,2
672500,34.5,1,0
672700,44.5,1,0
672900,42.5,0,2
673100,37.5,2,2
673300,36.0,4,0
673500,39.5,0,2
673700,34.5,2,1
673900,34.0,0,0
674100,39.5,1,0
674300,42.5,2,1
674500,47.0,2,3
674700,48.5,0,0
674900,45.0,2,0
675100,44.5,0,1
675300,39.0,1,0
675500,39.5,3,0
675700,40.5,3,0
675900,33.0,4,0
676100,44.5,1,1
676300,38.5,0,2
676500,38.0,0,2
676700,38.5,2,1
676900,30.0,5,1
677100,34.5,2,0
677300,46.0,0,0
677500,51.0,1,1
677700,44.5,0,0
677900,42.0,2,0
678100,36.0,1,0
678300,42.0,1,0
678500,46.5,0,1
678700,47.5,2,0
678900,37.5,1,0
679100,44.5,0,1
679300,37.0,2,0
679500,46.0,0,0
679700,45.0,2,1
679900,46.0,1,0
680100,46.5,1,1
680300,45.5,1,1
680500,51.5,1,2
680700,45.0,0,1
680900,46.0,0,2
681100,45.0,0,3
681300,35.5,3,1
681500,42.0,0,0
681700,39.0,2,0
681900,43.5,0,2
682100,43.0,3,0
682300,47.0,0,2
682500,45.0,2,1
682700,45.5,1,2
682900,45.0,1,1
683100,39.5,4,1
683300,45.0,0,1
683500,45.0,0,0
683700,35.5,1,0
683900,45.0,0,1
684100,46.0,1,0
684300,45.0,0,0
684500,48.0,0,0
684700,34.0,3,1
684900,36.5,3,1
685100,44.0,3,0
685300,39.0,0,0
685500,29.5,5,1
685700,25.5,3,0
685900,41.5,2,0
686100,46.5,1,1
686300,47.0,0,1
686500,36.0,3,1
686700,37.5,4,1
686900,46.0,0,2
687100,46.0,0,0
687300,45.0,0,0
687500,45.0,0,0
687700,44.0,2,0
687900,41.0,0,0
688100,46.0,1,2
688300,42.5,0,1
688500,38.0,1,0
688700,31.5,3,2
688900,23.5,3,0
689100,29.5,1,0
689300,40.0,1,2
689500,33.0,2,0
689700,40.0,4,0
689900,37.0,2,0
690100,41.0,0,1
690300,35.5,2,0
690500,37.5,2,1
690700,44.5,0,0
690900,38.5,0,0
691100,33.0,1,0
691300,35.5,3,1
691500,34.5,3,0
691700,37.5,1,0
691900,37.5,1,0
692100,39.5,1,0
692300,37.5,1,1
692500,45.0,2,2
692700,45.0,1,2
692900,42.0,0,2
693100,48.5,0,1
693300,43.0,2,0
693500,51.0,0,0
693700,42.5,2,0
693900,49.5,0,1
694100,43.5,3,1
694300,41.5,2,0
694500,41.5,1,1
694700,32.5,3,0
694900,43.5,0,0
695100,41.0,0,1
695300,35.5,1,0
695500,39.5,3,0
695700,43.0,3,2
695900,32.0,1,1
696100,34.5,3,1
696300,31.5,2,1
696500,26.0,1,0
696700,24.5,4,1
696900,26.0,10,1
697100,22.5,5,0
697300,32.5,1,0
697500,24.5,3,0
697700,32.5,3,0
697900,28.0,5,0
698100,33.0,2,0
698300,30.0,2,1
698500,22.5,1,0
698700,24.0,1,0
698900,28.5,0,0
699100,29.5,5,0
699300,41.5,4,1
699500,30.0,1,1
699700,32.0,2,1
699900,34.5,1,0
700100,32.0,2,0
700300,30.5,3,1
700500,27.5,4,0
700700,37.0,1,0
700900,32.5,2,1
701100,46.5,1,0
701300,43.0,0,2
701500,48.5,1,1
701700,50.0,1,1
701900,41.5,1,2
702100,44.5,1,0
702300,44.5,1,0
702500,36.0,2,0
702700,29.5,3,1
702900,43.0,2,1
703100,36.0,3,2
703300,36.0,2,1
703500,30.5,5,0
703700,39.0,2,0
703900,30.5,2,0
704100,29.0,0,0
704300,32.0,4,0
704500,25.5,2,1
704700,33.0,2,1
704900,30.0,1,0
705100,32.0,1,1
705300,31.0,1,1
705500,28.5,4,1
705700,32.0,4,0
705900,35.5,1,1
706100,37.5,0,0
706300,39.5,3,0
706500,39.0,1,0
706700,40.5,0,0
706900,42.5,0,0
707100,43.5,2,1
707300,47.5,2,0
707500,38.5,1,1
707700,40.0,0,0
707900,40.5,0,0
708100,41.0,0,0
708300,44.0,1,4
708500,47.5,0,3
708700,50.0,0,0
708900,45.0,1,0
709100,31.5,1,0
709300,29.0,2,1
709500,35.0,2,1
709700,41.5,3,0
709900,46.0,0,0
710100,40.0,2,1
710300,49.0,1,1
710500,42.0,1,3
710700,42.0,0,0
710900,45.5,0,1
711100,33.5,3,1
711300,31.0,5,1
711500,30.0,0,0
711700,34.0,0,1
711900,44.0,2,0
712100,45.5,1,2
712300,44.0,1,1
712500,52.5,0,0
712700,47.0,2,0
712900,33.0,2,0
713100,34.0,1,0
713300,31.5,4,0
713500,41.5,2,1
713700,39.5,0,0
713900,42.0,2,0
714100,38.0,2,1
714300,30.0,2,0
714500,37.0,4,1
714700,39.5,2,0
714900,38.0,1,0
715100,31.5,3,0
715300,35.5,3,1
715500,33.0,5,0
715700,34.0,1,0
715900,32.5,3,0
716100,31.5,5,0
716300,33.0,1,0
716500,47.5,1,0
716700,38.0,1,0
716900,43.5,0,1
717100,45.0,1,1
717300,47.0,1,1
717500,41.0,0,1
717700,40.0,2,0
717900,42.5,3,0
718100,42.5,0,1
718300,41.0,0,0
718500,43.5,0,1
718700,43.0,1,0
718900,31.5,3,1
719100,38.0,4,0
719300,38.5,1,1
719500,41.5,0,1
719700,41.5,1,2
719900,44.0,2,0
720100,36.0,2,0
720300,45.0,1,1
720500,44.5,1,1
720700,46.5,1,1
720900,39.0,2,0
721100,42.0,1,0
721300,48.0,1,0
721500,39.5,1,1
721700,36.5,1,0
721900,47.0,2,2
722100,41.5,1,2
722300,40.5,1,1
722500,46.0,0,0
722700,35.5,0,0
722900,32.0,3,1
723100,42.5,0,0
723300,36.0,3,1
723500,42.5,1,2
723700,43.5,1,2
723900,41.0,4,2
724100,41.5,0,2
724300,43.0,0,1
724500,46.0,1,1
724700,44.5,0,0
724900,51.5,0,1
725100,47.0,0,0
725300,34.5,1,0
725500,46.0,1,2
725700,45.5,1,0
725900,38.0,3,1
726100,30.0,4,0
726300,48.0,1,1
726500,45.5,2,1
726700,41.5,3,0
726900,41.5,1,0
727100,42.0,1,2
727300,40.5,2,4
727500,45.0,0,2
727700,41.5,2,0
727900,38.5,3,0
728100,36.5,2,0
728300,40.5,0,0
728500,33.5,2,0
728700,36.0,1,1
728900,40.5,1,1
729100,38.5,1,1
729300,44.0,2,1
729500,28.5,2,0
729700,30.5,2,0
729900,43.0,0,1
730100,39.0,0,0
730300,40.0,1,1
730500,48.5,0,1
730700,46.5,0,1
730900,43.0,0,0
731100,41.0,4,0
731300,41.0,1,1
731500,41.5,1,2
731700,48.5,0,0
731900,44.0,0,3
732100,41.0,0,2
732300,44.5,1,0
732500,45.0,0,1
732700,32.5,1,1
732900,43.5,0,1
733100,37.0,1,0
733300,47.0,0,1
733500,40.5,1,0
733700,39.0,1,0
733900,45.0,0,1
734100,45.5,1,1
734300,38.5,2,0
734500,43.5,0,3
734700,43.0,0,0
734900,38.0,0,1
735100,45.0,2,0
735300,40.5,3,0
735500,45.0,1,1
735700,42.5,1,0
735900,41.5,0,2
736100,38.5,2,0
736300,35.5,1,1
736500,41.5,3,0
736700,40.5,3,3
736900,40.0,1,0
737100,47.0,1,0
737300,32.0,4,0
737500,36.0,4,0
737700,45.5,3,0
737900,44.0,1,0
738100,33.5,2,0
738300,40.0,1,0
738500,46.5,0,3
738700,39.0,3,1
738900,34.5,0,1
739100,35.0,4,0
739300,41.5,2,0
739500,45.5,1,0
739700,37.0,2,0
739900,44.5,1,1
740100,42.0,0,0
740300,35.5,1,2
740500,41.0,0,0
740700,39.0,2,2
740900,43.5,2,0
741100,40.5,2,1
741300,47.0,1,0
741500,39.0,1,0
741700,38.5,3,2
741900,45.0,1,0
742100,42.0,2,0
742300,39.5,1,0
742500,42.5,1,0
742700,39.0,0,0
742900,36.5,4,1
743100,38.5,5,2
743300,41.5,0,0
743500,39.0,1,0
743700,43.5,0,1
743900,40.0,0,0
744100,31.5,4,0
744300,36.0,1,2
744500,37.5,1,1
744700,38.0,3,0
744900,36.0,2,1
745100,38.0,4,0
745300,38.5,2,1
745500,44.5,0,0
745700,45.0,1,0
745900,43.5,1,1
746100,40.5,2,1
746300,43.5,1,0
746500,41.0,2,0
746700,41.0,2,1
746900,35.5,0,1
747100,31.0,2,1
747300,40.0,2,0
747500,38.5,2,1
747700,37.5,0,2
747900,30.0,6,0
748100,37.5,2,0
748300,46.5,1,0
748500,40.5,0,1
748700,42.0,2,1
748900,41.5,0,1
749100,40.5,0,2
749300,42.0,1,2
749500,43.0,0,1
749700,40.0,0,1
749900,40.5,0,1
750100,41.0,1,1
750300,32.5,3,0
750500,44.5,1,0
750700,44.5,2,0
750900,43.5,2,0
751100,33.0,2,1
751300,34.5,3,0
751500,45.0,4,0
751700,41.0,1,1
751900,35.0,4,1
752100,44.0,0,3
752300,44.0,2,0
752500,40.0,2,0
752700,30.5,2,0
752900,43.0,2,0
753100,46.5,0,1
753300,44.0,3,2
753500,40.0,1,1
753700,47.0,0,0
753900,44.5,1,2
754100,29.0,1,1
754300,37.0,0,2
754500,33.5,4,2
754700,44.0,0,0
754900,42.0,0,1
755100,39.5,3,0
755300,46.5,1,1
755500,40.0,3,0
755700,38.0,0,0
755900,39.0,3,0
756100,37.5,3,0
756300,42.5,1,1
756500,36.5,1,0
756700,35.5,1,0
756900,41.5,1,0
757100,34.5,3,0
757300,40.0,1,1
757500,40.5,3,0
757700,38.0,3,2
757900,32.5,1,0
758100,44.0,0,1
758300,46.0,2,1
758500,38.0,2,1
758700,37.0,3,0
758900,38.0,0,0
759100,39.0,0,0
759300,42.5,2,1
759500,42.5,2,1
759700,43.0,2,2
759900,43.0,1,1
760100,40.0,3,2
760300,42.0,1,1
760500,39.0,2,0
760700,37.0,2,0
760900,40.0,2,0
761100,47.0,0,1
761300,46.5,0,1
761500,40.0,0,1
761700,44.5,1,0
761900,41.0,1,0
762100,47.5,0,0
762300,41.0,1,0
