Position,GC,MluCI,NlaIII
1014600,34.25,2,3
1015000,30.5,8,2
1015400,39.0,4,0
1015800,32.5,5,1
1016200,36.0,1,0
1016600,29.75,6,0
1017000,31.25,4,1
1017400,34.25,6,2
1017800,41.25,2,3
1018200,39.5,2,1
1018600,35.0,3,0
1019000,36.0,4,3
1019400,33.5,3,0
1019800,37.75,5,2
1020200,39.75,1,2
1020600,38.5,3,3
1021000,40.75,2,3
1021400,32.75,5,1
1021800,33.5,4,2
1022200,27.0,6,1
1022600,30.25,8,1
1023000,34.5,5,1
1023400,35.25,5,1
1023800,30.75,9,0
1024200,25.5,5,2
1024600,30.25,4,1
1025000,38.5,3,0
1025400,37.25,8,2
1025800,40.75,3,0
1026200,37.25,7,1
1026600,37.25,7,3
1027000,43.5,1,2
1027400,27.75,5,1
1027800,29.75,7,0
1028200,31.75,4,1
1028600,26.25,9,0
1029000,37.75,2,1
1029400,40.5,4,0
1029800,43.25,2,1
1030200,42.75,1,0
1030600,41.5,2,2
1031000,37.25,2,1
1031400,38.75,4,0
1031800,31.75,5,1
1032200,33.75,3,3
1032600,32.75,8,0
1033000,31.0,4,1
1033400,35.75,2,1
1033800,43.5,4,2
1034200,40.0,5,0
1034600,40.75,1,3
1035000,29.75,6,0
1035400,35.75,4,3
1035800,32.5,1,0
1036200,33.5,6,1
1036600,34.25,2,2
1037000,34.25,4,0
1037400,31.75,8,0
1037800,31.5,7,1
1038200,33.25,4,0
1038600,33.0,5,0
1039000,37.5,5,1
1039400,31.5,6,0
1039800,39.75,1,0
1040200,42.25,3,3
1040600,35.5,5,0
1041000,33.5,4,2
1041400,40.25,3,3
1041800,38.5,7,0
1042200,41.75,4,4
1042600,42.75,1,0
1043000,35.75,2,2
1043400,35.5,12,0
1043800,33.75,5,0
1044200,42.75,5,1
1044600,38.0,2,1
1045000,43.25,2,1
1045400,43.75,1,4
1045800,39.5,3,0
1046200,37.75,4,1
1046600,38.0,1,2
1047000,40.5,4,2
1047400,41.5,3,3
1047800,43.0,2,2
1048200,40.25,3,1
1048600,45.25,0,1
1049000,44.0,3,1
1049400,41.25,1,1
1049800,40.0,5,1
1050200,40.5,3,0
1050600,40.25,4,0
1051000,39.75,5,1
1051400,41.0,4,1
1051800,43.75,1,3
1052200,40.25,2,2
1052600,36.75,4,2
1053000,45.5,2,2
1053400,42.25,6,2
1053800,41.75,7,3
1054200,37.5,7,1
1054600,38.0,3,1
1055000,35.75,4,0
1055400,39.75,5,1
1055800,40.75,1,4
1056200,42.5,3,1
1056600,35.5,7,0
1057000,38.0,7,0
1057400,41.5,4,5
1057800,42.5,1,3
1058200,37.0,4,3
1058600,40.5,2,2
1059000,43.5,2,2
1059400,34.25,3,0
1059800,37.5,3,3
1060200,38.0,4,1
1060600,35.0,2,1
1061000,34.25,3,0
1061400,40.75,3,2
1061800,36.5,2,2
1062200,45.75,2,3
1062600,41.75,3,0
1063000,42.5,5,1
1063400,41.75,2,0
1063800,43.5,4,1
1064200,42.75,6,0
1064600,42.0,4,0
1065000,40.25,2,3
1065400,42.75,1,1
1065800,42.75,1,2
1066200,38.25,2,4
1066600,37.0,1,5
1067000,40.5,5,2
1067400,41.75,3,5
1067800,43.0,3,3
1068200,40.0,3,2
1068600,42.0,1,1
1069000,37.0,3,2
1069400,38.5,5,4
1069800,33.75,4,0
1070200,41.25,5,2
1070600,41.0,5,0
1071000,42.75,3,1
1071400,40.5,1,1
1071800,41.75,3,1
1072200,39.25,1,1
1072600,41.25,4,2
1073000,46.0,4,1
1073400,36.5,7,1
1073800,40.0,5,2
1074200,39.0,3,2
1074600,36.25,2,0
1075000,41.5,1,3
1075400,37.25,4,1
1075800,35.0,4,0
1076200,38.0,2,2
1076600,30.0,1,2
1077000,37.75,3,1
1077400,38.25,1,2
1077800,42.25,3,1
1078200,39.25,3,0
1078600,39.75,2,0
1079000,37.25,0,1
1079400,42.25,4,1
1079800,43.75,3,0
1080200,41.5,2,0
1080600,37.5,3,2
1081000,33.5,7,1
1081400,35.25,6,0
1081800,38.75,2,1
1082200,35.5,5,2
1082600,37.5,2,1
1083000,34.5,4,1
1083400,39.0,5,1
1083800,37.25,5,3
1084200,37.75,4,1
1084600,26.0,6,0
1085000,37.75,2,2
1085400,43.25,4,0
1085800,42.75,0,1
1086200,41.5,2,3
1086600,41.0,4,2
1087000,38.5,3,4
1087400,36.0,2,2
1087800,37.5,3,0
1088200,39.5,3,0
1088600,34.75,6,0
1089000,38.75,3,0
1089400,45.5,2,1
1089800,44.0,1,0
1090200,42.25,1,1
1090600,43.5,6,1
1091000,35.75,3,1
1091400,38.75,2,1
1091800,44.0,3,2
1092200,40.75,1,0
1092600,43.5,3,3
1093000,43.75,2,5
1093400,32.0,6,0
1093800,31.5,9,1
1094200,45.5,5,2
1094600,42.5,4,2
1095000,41.0,3,1
1095400,27.75,5,1
1095800,34.0,5,1
1096200,43.25,1,2
1096600,41.25,2,4
1097000,40.5,5,3
1097400,39.25,2,0
1097800,43.0,2,0
1098200,38.75,2,2
1098600,41.0,2,3
1099000,41.5,1,0
1099400,35.5,1,1
1099800,39.0,3,2
1100200,39.75,2,3
1100600,39.0,6,1
1101000,45.0,1,3
1101400,39.5,3,2
1101800,38.5,3,0
1102200,39.75,2,2
1102600,39.0,5,0
1103000,43.0,2,0
1103400,35.25,1,0
1103800,36.5,3,2
1104200,45.25,1,1
1104600,41.5,3,0
1105000,39.75,2,1
1105400,37.75,4,1
1105800,38.0,0,1
1106200,36.0,2,0
1106600,30.25,4,0
1107000,39.75,3,1
1107400,42.75,4,1
1107800,42.75,3,2
1108200,40.75,2,2
1108600,41.5,4,1
1109000,45.0,1,0
1109400,42.5,5,0
1109800,43.25,3,1
1110200,44.75,2,0
1110600,42.25,4,4
1111000,45.25,2,0
1111400,41.5,4,4
1111800,43.75,4,2
1112200,42.75,3,2
1112600,45.0,2,1
1113000,44.25,2,0
1113400,42.5,4,1
1113800,40.5,1,1
1114200,42.0,3,1
1114600,44.25,2,1
1115000,39.25,5,0
1115400,30.0,7,1
1115800,36.75,7,1
1116200,34.75,3,0
1116600,38.5,4,0
1117000,48.75,0,0
1117400,33.0,6,2
1117800,29.75,3,0
1118200,36.5,5,0
1118600,30.0,4,1
1119000,25.5,5,1
1119400,25.5,8,0
1119800,28.5,3,1
1120200,36.25,4,1
1120600,30.25,8,1
1121000,28.5,5,0
1121400,30.75,2,0
1121800,44.75,2,1
1122200,40.5,2,2
1122600,31.5,7,1
1123000,31.25,2,0
1123400,41.25,2,1
1123800,42.25,3,1
1124200,35.0,2,0
1124600,34.5,4,1
1125000,34.5,2,2
1125400,35.75,6,2
1125800,40.25,2,3
1126200,36.5,4,1
1126600,35.0,3,1
1127000,39.5,2,1
1127400,41.0,4,1
1127800,43.5,1,0
1128200,40.75,2,2
1128600,34.75,2,2
1129000,43.5,0,2
1129400,40.5,2,0
1129800,41.25,6,3
1130200,43.25,5,1
1130600,45.0,3,2
1131000,40.75,1,3
1131400,39.75,3,3
1131800,31.75,6,1
1132200,27.5,3,1
1132600,37.75,0,3
1133000,37.5,1,0
1133400,37.0,1,1
1133800,38.5,5,1
1134200,43.25,1,1
1134600,38.25,1,1
1135000,44.75,3,3
1135400,41.75,1,2
1135800,40.0,4,2
1136200,40.75,4,3
1136600,41.5,4,2
1137000,42.25,0,3
1137400,42.25,2,1
1137800,39.0,4,0
1138200,46.25,2,5
1138600,44.5,4,0
1139000,43.0,2,2
1139400,45.25,2,1
1139800,37.75,2,0
1140200,43.0,1,0
1140600,44.5,1,2
1141000,36.75,4,0
1141400,40.25,4,2
1141800,43.75,1,2
1142200,43.75,0,3
1142600,42.5,3,2
1143000,45.25,1,2
1143400,44.75,1,2
1143800,36.0,4,1
1144200,27.75,3,2
1144600,32.5,5,0
1145000,41.5,2,1
1145400,33.25,11,0
1145800,33.25,3,0
1146200,35.0,2,1
1146600,34.5,3,0
1147000,42.25,1,1
1147400,44.25,1,0
1147800,41.75,4,0
1148200,42.5,3,2
1148600,42.0,1,1
1149000,36.75,4,1
1149400,38.5,3,0
1149800,43.75,4,2
1150200,43.5,1,1
1150600,42.25,3,4
1151000,44.75,0,0
1151400,31.25,5,0
1151800,33.5,6,0
1152200,34.5,6,2
1152600,46.5,2,0
1153000,38.0,6,1
1153400,42.75,2,4
1153800,44.5,1,1
1154200,36.5,3,0
1154600,41.25,3,1
1155000,40.75,3,2
1155400,33.25,3,2
1155800,37.75,4,1
1156200,31.25,3,0
1156600,30.25,5,0
1157000,36.5,2,2
1157400,41.25,2,1
1157800,40.25,6,2
1158200,38.25,4,1
1158600,43.75,2,0
1159000,37.0,3,1
1159400,42.0,1,4
1159800,41.25,1,2
1160200,39.0,2,2
1160600,32.0,5,1
1161000,37.75,1,0
1161400,32.75,4,4
1161800,42.0,0,2
1162200,40.5,3,0
1162600,39.75,4,4
1163000,43.0,2,0
1163400,39.0,5,1
1163800,39.0,6,1
1164200,39.5,2,1
1164600,33.75,3,1
1165000,37.75,4,3
1165400,38.75,1,3
1165800,40.0,2,0
1166200,37.75,3,0
1166600,35.75,3,0
1167000,34.5,1,3
1167400,40.25,2,1
1167800,43.0,3,1
1168200,44.75,1,2
1168600,46.5,3,3
1169000,40.75,4,2
1169400,44.0,1,1
1169800,44.5,2,0
1170200,41.75,6,2
1170600,40.0,3,1
1171000,42.75,2,1
1171400,41.0,5,5
1171800,38.0,5,0
1172200,39.5,4,1
1172600,48.0,4,2
1173000,42.75,4,0
1173400,47.0,1,1
1173800,40.25,4,3
1174200,42.25,3,1
1174600,47.75,2,1
1175000,42.75,5,1
1175400,40.5,0,2
1175800,43.75,1,2
1176200,39.5,3,3
1176600,35.75,8,1
1177000,44.5,4,0
1177400,47.25,1,3
1177800,39.5,6,2
1178200,41.5,2,1
1178600,43.25,3,3
1179000,40.0,3,2
1179400,42.75,7,3
1179800,42.75,1,3
1180200,35.25,1,1
1180600,42.75,3,1
1181000,36.0,5,1
1181400,30.0,1,1
1181800,33.5,9,1
1182200,39.5,1,1
1182600,41.0,1,0
1183000,43.25,5,1
1183400,42.5,2,0
1183800,43.25,1,4
1184200,45.25,1,5
1184600,36.0,5,1
1185000,42.5,5,1
1185400,44.0,4,1
1185800,32.75,4,2
1186200,31.25,2,0
1186600,28.75,7,0
1187000,35.25,10,1
1187400,37.75,0,1
1187800,43.25,0,2
1188200,41.0,4,2
1188600,39.5,2,0
1189000,43.0,3,3
1189400,36.0,1,2
1189800,46.0,3,0
1190200,37.0,4,0
1190600,39.75,4,3
1191000,44.0,4,2
1191400,40.5,0,2
1191800,39.5,4,2
1192200,39.0,8,0
1192600,46.0,2,1
1193000,48.0,2,3
1193400,39.25,5,2
1193800,35.25,7,1
1194200,39.5,3,0
1194600,41.0,1,2
1195000,38.5,1,1
1195400,37.75,4,0
1195800,34.0,4,1
1196200,39.75,2,2
1196600,42.0,3,2
1197000,42.75,4,0
1197400,35.0,6,1
1197800,34.0,2,0
1198200,34.75,6,0
1198600,45.0,1,3
1199000,47.5,0,1
1199400,44.25,3,3
1199800,45.75,3,1
1200200,42.75,1,0
1200600,37.75,3,3
1201000,41.5,3,0
1201400,31.25,5,0
1201800,36.75,4,2
1202200,39.5,3,1
1202600,38.75,3,0
1203000,39.75,2,0
1203400,43.75,3,1
1203800,36.5,5,0
1204200,44.25,2,5
1204600,39.5,5,0
1205000,40.25,3,1
1205400,42.5,1,3
1205800,40.75,2,1
1206200,40.75,2,3
1206600,36.75,3,3
1207000,38.0,3,1
1207400,36.0,3,0
1207800,38.5,3,2
1208200,46.75,1,1
1208600,42.0,3,0
1209000,42.5,2,1
1209400,38.0,4,1
1209800,42.25,3,2
1210200,38.25,2,1
1210600,44.0,1,2
1211000,46.25,0,1
1211400,42.5,3,1
1211800,42.5,1,0
1212200,46.75,2,2
1212600,42.75,1,0
1213000,38.75,5,0
1213400,39.0,1,0
1213800,46.5,2,2
1214200,43.0,3,2
1214600,37.75,5,0
1215000,40.0,3,0
1215400,45.75,1,2
1215800,42.25,2,2
1216200,30.75,10,0
1216600,35.75,2,0
1217000,38.75,0,2
1217400,34.25,1,0
1217800,36.0,3,2
1218200,33.0,4,0
1218600,34.75,7,0
1219000,29.75,7,0
1219400,28.5,4,0
1219800,38.25,1,2
1220200,43.0,2,2
1220600,36.25,4,1
1221000,41.0,2,0
1221400,42.75,3,2
1221800,44.0,3,0
1222200,44.25,1,2
1222600,41.75,3,3
1223000,44.25,2,1
1223400,36.25,5,3
1223800,38.0,2,3
1224200,41.5,6,2
1224600,37.5,5,3
1225000,39.5,2,0
1225400,41.5,4,1
1225800,42.25,3,0
1226200,42.5,2,2
1226600,42.0,3,2
1227000,43.5,0,0
1227400,36.0,2,0
1227800,35.0,4,0
1228200,34.5,4,0
1228600,33.75,3,2
1229000,31.75,7,0
1229400,35.5,5,0
1229800,47.0,1,0
1230200,32.5,2,0
1230600,35.75,6,0
1231000,36.5,4,0
1231400,41.5,3,3
1231800,39.5,1,1
1232200,38.0,2,1
1232600,33.0,6,0
1233000,37.0,5,1
1233400,41.0,2,3
1233800,39.25,1,4
1234200,40.75,1,4
1234600,34.75,6,4
1235000,32.0,7,1
1235400,34.5,2,0
1235800,43.0,2,2
1236200,34.75,5,1
1236600,30.75,7,3
1237000,34.0,5,0
1237400,36.0,5,2
1237800,38.75,3,1
1238200,29.0,7,0
1238600,44.25,2,2
1239000,45.25,0,0
1239400,47.75,1,3
1239800,43.75,0,1
1240200,42.5,6,1
1240600,45.0,0,2
1241000,44.5,7,1
1241400,42.0,3,3
1241800,43.75,2,0
1242200,45.75,2,3
1242600,42.5,4,3
1243000,43.25,1,3
1243400,44.25,2,2
1243800,40.75,2,3
1244200,41.75,2,1
1244600,41.0,4,4
1245000,45.25,2,3
1245400,41.25,1,2
1245800,33.5,6,1
1246200,37.0,5,2
1246600,34.5,1,3
1247000,39.5,2,2
1247400,40.5,2,2
1247800,40.75,4,0
1248200,38.25,3,2
1248600,45.75,2,3
1249000,42.25,1,3
1249400,40.25,3,0
1249800,34.75,3,0
1250200,44.0,2,0
1250600,36.25,1,0
1251000,42.5,1,2
1251400,42.25,4,0
1251800,44.5,2,0
1252200,33.25,4,2
1252600,45.25,1,2
1253000,45.0,1,1
1253400,43.0,1,2
1253800,40.25,3,1
1254200,38.5,5,1
1254600,37.25,2,3
1255000,43.75,2,5
1255400,48.75,2,4
1255800,42.25,2,1
1256200,44.25,3,1
1256600,43.25,4,6
1257000,30.5,11,1
1257400,26.75,7,1
1257800,27.0,9,0
1258200,39.25,3,1
1258600,36.5,3,0
1259000,41.5,2,1
1259400,41.25,3,0
1259800,39.0,5,0
1260200,36.25,9,0
1260600,46.0,1,0
1261000,45.5,4,1
1261400,38.25,2,2
1261800,40.25,1,3
1262200,37.5,2,1
1262600,28.0,4,0
1263000,34.5,7,0
1263400,43.5,5,1
1263800,41.5,0,2
1264200,39.75,3,2
1264600,30.5,8,1
1265000,31.75,3,0
1265400,30.5,3,2
1265800,39.5,3,3
1266200,38.0,2,0
1266600,32.25,0,1
1267000,43.25,2,3
1267400,34.25,6,1
1267800,33.75,7,1
1268200,38.75,3,1
1268600,35.0,7,1
1269000,32.75,4,3
1269400,40.5,4,0
1269800,40.5,2,0
1270200,33.25,7,2
1270600,30.75,5,0
1271000,31.0,5,1
1271400,32.0,9,0
1271800,35.75,3,2
1272200,40.5,5,2
1272600,35.0,10,1
1273000,33.25,5,1
1273400,41.75,3,0
1273800,43.5,4,1
1274200,36.5,5,0
1274600,35.75,5,0
1275000,33.25,5,1
1275400,28.25,6,1
1275800,29.0,7,0
1276200,28.5,14,0
1276600,30.75,10,3
1277000,39.0,7,1
1277400,32.25,5,2
1277800,33.75,4,1
1278200,29.75,3,0
1278600,30.0,8,2
1279000,33.25,6,1
1279400,28.75,7,0
1279800,31.75,5,0
1280200,34.5,6,0
1280600,33.0,4,3
1281000,40.0,2,3
1281400,39.75,2,8
1281800,30.75,10,2
1282200,36.75,8,0
1282600,32.75,7,1
1283000,35.5,4,3
1283400,37.5,2,0
1283800,36.0,1,0
1284200,32.0,5,0
1284600,33.75,1,4
1285000,36.0,3,1
1285400,34.75,5,0
1285800,36.75,5,0
1286200,35.5,2,0
1286600,35.25,6,1
1287000,32.5,6,0
1287400,36.25,8,0
1287800,33.5,6,0
1288200,34.75,2,1
1288600,19.5,6,0
1289000,33.5,6,1
1289400,34.25,3,1
1289800,33.75,6,1
1290200,33.0,3,1
1290600,35.0,5,3
1291000,39.5,3,0
1291400,41.25,2,0
1291800,40.5,3,4
1292200,40.5,2,0
1292600,44.25,3,0
1293000,42.5,4,1
1293400,36.5,3,1
1293800,35.0,2,0
1294200,28.0,8,0
1294600,27.0,11,0
1295000,29.25,6,2
1295400,32.0,7,0
1295800,36.25,6,0
1296200,30.5,8,0
1296600,27.0,8,1
1297000,28.75,6,3
1297400,34.25,0,4
1297800,32.75,4,0
1298200,34.0,8,2
1298600,31.0,8,1
1299000,34.75,5,0
1299400,36.25,5,1
1299800,34.0,5,0
1300200,38.75,6,0
1300600,43.75,1,0
1301000,36.25,5,1
1301400,44.25,4,0
1301800,43.0,4,2
1302200,43.0,3,3
1302600,40.5,1,1
1303000,41.5,1,2
1303400,42.0,2,2
1303800,43.75,0,2
1304200,42.5,2,4
1304600,43.5,3,1
1305000,45.75,2,0
1305400,43.5,5,1
1305800,42.0,2,1
1306200,41.5,4,1
1306600,44.25,2,2
1307000,44.25,1,2
1307400,42.5,2,0
1307800,42.5,2,2
1308200,45.75,4,3
1308600,44.75,4,1
1309000,43.25,0,0
1309400,45.25,5,2
1309800,39.5,4,1
1310200,37.25,2,0
1310600,40.5,2,1
1311000,33.0,5,0
1311400,32.75,7,1
1311800,33.25,10,0
1312200,32.75,3,3
1312600,38.5,2,2
1313000,35.25,4,0
1313400,33.75,3,1
1313800,34.75,2,1
1314200,40.0,1,1
1314600,41.0,7,2
1315000,36.0,2,0
1315400,35.25,3,2
1315800,40.5,1,2
1316200,41.5,3,3
1316600,37.5,1,1
1317000,41.25,4,0
1317400,42.75,3,1
1317800,40.25,1,3
1318200,41.25,5,2
1318600,43.0,2,1
1319000,41.75,3,1
1319400,45.75,2,2
1319800,44.5,4,1
1320200,45.0,3,0
1320600,38.5,6,3
1321000,40.0,3,1
1321400,47.25,3,3
1321800,45.0,1,3
1322200,43.5,2,1
1322600,43.5,3,1
1323000,50.25,3,4
1323400,45.75,4,2
1323800,46.5,1,5
1324200,44.5,2,1
1324600,42.0,0,1
1325000,44.5,3,1
1325400,45.25,0,1
1325800,42.25,4,1
1326200,39.0,4,1
1326600,42.75,1,3
1327000,40.5,1,0
1327400,29.75,4,0
1327800,32.75,5,0
1328200,38.25,4,1
1328600,42.0,1,2
1329000,39.25,2,0
1329400,36.75,1,0
1329800,43.25,2,2
1330200,35.0,2,3
1330600,48.75,1,0
1331000,44.5,3,2
1331400,46.5,0,2
1331800,41.75,4,2
1332200,44.75,1,1
1332600,44.25,4,1
1333000,45.0,3,1
1333400,43.75,4,3
1333800,45.25,3,1
1334200,45.75,1,2
1334600,41.75,3,0
1335000,42.5,2,1
1335400,31.25,4,0
1335800,40.0,2,1
1336200,44.5,2,2
1336600,40.25,5,3
1337000,41.5,3,5
1337400,43.0,0,3
1337800,44.5,2,4
1338200,40.0,5,1
1338600,46.5,1,2
1339000,47.75,2,3
1339400,40.75,5,1
1339800,46.5,1,2
1340200,47.5,1,0
1340600,37.0,3,1
1341000,43.25,2,2
1341400,39.0,0,2
1341800,45.5,3,4
1342200,43.5,4,2
1342600,46.75,1,1
1343000,44.25,1,0
1343400,41.75,1,1
1343800,38.75,5,0
1344200,40.75,3,2
1344600,31.0,5,0
1345000,44.5,2,1
1345400,40.0,6,3
1345800,46.75,3,1
1346200,41.75,0,2
1346600,41.75,4,2
1347000,44.5,1,2
1347400,43.25,0,1
1347800,40.5,5,1
1348200,49.25,0,1
1348600,39.75,4,1
1349000,42.0,4,2
1349400,46.25,3,1
1349800,32.5,5,1
1350200,38.5,2,1
1350600,45.5,3,0
1351000,47.25,2,2
1351400,43.5,2,2
1351800,44.5,2,2
1352200,44.75,3,0
1352600,36.25,5,0
1353000,33.75,3,3
1353400,38.25,4,1
1353800,45.5,2,2
1354200,47.25,3,0
1354600,40.0,2,5
1355000,42.75,1,2
1355400,42.0,3,5
1355800,42.5,2,3
1356200,41.5,2,0
1356600,39.0,1,0
1357000,40.5,2,1
1357400,42.0,0,1
1357800,39.5,3,1
1358200,43.75,5,1
1358600,45.75,1,1
1359000,34.75,5,0
1359400,32.0,3,0
1359800,34.25,2,2
1360200,43.75,1,0
1360600,34.0,5,1
1361000,49.5,2,2
1361400,48.25,1,1
1361800,39.0,5,3
1362200,35.25,1,1
1362600,37.0,2,2
1363000,37.0,5,0
1363400,38.0,3,3
1363800,27.25,2,1
1364200,29.75,6,1
1364600,42.0,3,2
1365000,41.0,2,1
1365400,49.75,0,0
1365800,47.0,2,1
1366200,42.5,2,1
1366600,45.75,0,0
1367000,50.75,1,2
1367400,40.0,4,4
1367800,35.75,7,0
1368200,36.75,5,0
1368600,29.75,0,0
1369000,28.25,5,0
1369400,29.75,7,2
1369800,29.75,6,1
1370200,28.5,8,0
1370600,34.25,4,1
1371000,41.25,1,1
1371400,35.75,4,2
1371800,34.5,0,1
1372200,42.5,2,2
1372600,42.0,3,4
1373000,49.0,0,0
1373400,27.5,4,1
1373800,25.75,4,1
1374200,31.25,5,0
1374600,27.0,6,0
1375000,29.75,4,0
1375400,26.0,6,0
1375800,39.5,3,2
1376200,43.5,2,1
1376600,43.25,4,2
1377000,40.5,5,1
1377400,40.0,1,2
1377800,40.75,3,2
1378200,36.75,4,0
1378600,46.75,3,2
1379000,41.75,3,3
1379400,40.0,3,3
1379800,40.0,3,2
1380200,36.5,8,1
1380600,32.25,5,0
1381000,41.0,4,0
1381400,40.25,4,1
1381800,43.5,5,3
1382200,41.5,3,2
1382600,42.5,1,2
1383000,38.25,2,1
1383400,40.5,2,1
1383800,36.25,5,1
1384200,44.5,1,4
1384600,40.0,1,1
1385000,44.75,1,2
1385400,41.0,1,1
1385800,42.0,1,1
1386200,40.75,2,1
1386600,38.75,2,4
1387000,42.5,3,0
1387400,45.0,3,0
1387800,43.75,3,1
1388200,35.75,3,1
1388600,41.5,8,2
1389000,38.0,4,0
1389400,44.25,1,2
1389800,36.25,3,0
1390200,40.75,1,4
1390600,42.0,1,2
1391000,39.25,6,1
1391400,42.75,2,5
1391800,46.5,6,4
1392200,40.75,4,1
1392600,39.0,6,8
1393000,45.0,1,1
1393400,39.0,5,0
1393800,34.5,9,3
1394200,38.75,3,1
1394600,43.5,3,2
1395000,38.75,5,2
1395400,41.25,5,1
1395800,34.5,10,0
1396200,40.25,3,0
1396600,43.75,4,1
1397000,44.25,2,3
1397400,38.75,4,0
1397800,41.75,1,0
1398200,43.25,4,3
1398600,39.25,6,3
1399000,42.25,4,1
1399400,41.75,3,1
1399800,43.25,2,0
1400200,46.5,2,1
1400600,39.75,6,1
1401000,33.0,4,1
1401400,37.25,1,0
1401800,40.25,4,1
1402200,44.25,2,1
1402600,35.25,3,1
1403000,40.75,1,4
1403400,38.0,2,1
1403800,39.0,1,0
1404200,33.0,6,0
1404600,42.0,6,1
1405000,36.0,3,0
1405400,41.0,1,3
1405800,44.25,0,3
1406200,41.75,5,0
1406600,41.25,2,3
1407000,37.5,4,1
1407400,38.5,1,1
1407800,42.0,3,2
1408200,32.0,1,0
1408600,39.0,4,0
1409000,43.25,1,0
1409400,46.25,2,2
1409800,33.75,4,0
1410200,35.5,2,0
1410600,38.25,5,1
1411000,41.75,1,2
1411400,42.75,3,1
1411800,37.75,1,1
1412200,40.75,0,0
1412600,35.75,3,1
1413000,36.75,2,0
1413400,37.0,2,1
1413800,34.5,1,2
1414200,37.75,1,4
1414600,40.5,3,0
1415000,32.25,5,1
1415400,45.0,2,1
1415800,44.75,1,2
1416200,42.0,2,2
1416600,43.75,1,1
1417000,37.75,3,1
1417400,32.5,3,0
1417800,37.0,2,0
1418200,38.0,4,0
1418600,45.0,2,2
1419000,39.0,3,0
1419400,42.75,3,0
1419800,35.25,3,2
1420200,41.0,3,1
1420600,42.0,4,0
1421000,39.5,4,0
1421400,39.75,2,2
1421800,41.5,3,1
1422200,28.25,3,0
1422600,43.75,1,2
1423000,42.0,2,2
1423400,40.25,3,2
1423800,43.5,1,2
1424200,47.0,3,1
1424600,45.75,2,1
1425000,43.0,1,1
1425400,43.5,4,1
1425800,40.75,3,1
1426200,40.5,1,2
1426600,45.0,0,2
1427000,45.5,2,1
1427400,45.5,0,1
1427800,36.5,8,2
1428200,36.5,3,2
1428600,36.25,7,1
1429000,34.75,3,1
1429400,36.25,0,4
1429800,33.5,7,0
1430200,41.25,2,0
1430600,41.25,4,1
1431000,32.75,5,0
1431400,37.75,3,1
1431800,34.5,2,2
1432200,43.5,3,0
1432600,37.25,6,1
1433000,38.5,1,1
1433400,40.25,4,1
1433800,43.75,2,1
1434200,37.5,1,1
1434600,44.75,2,5
1435000,39.5,2,0
1435400,41.5,3,4
1435800,42.5,4,1
1436200,40.5,2,5
1436600,40.5,5,1
1437000,42.75,3,0
1437400,43.25,4,2
1437800,48.0,4,1
1438200,45.5,4,2
1438600,45.25,3,1
1439000,42.25,3,3
1439400,40.75,6,0
1439800,42.25,2,1
1440200,42.75,1,1
1440600,40.25,1,2
1441000,41.5,4,1
1441400,41.75,3,0
1441800,42.25,0,2
1442200,44.5,2,1
1442600,46.25,2,0
1443000,36.5,0,1
1443400,37.75,2,1
1443800,36.5,7,1
1444200,34.75,5,1
1444600,30.25,3,0
1445000,38.0,2,1
1445400,39.5,3,1
1445800,36.5,5,0
1446200,37.75,3,0
1446600,41.5,2,0
1447000,34.0,3,2
1447400,42.5,0,2
1447800,42.0,0,1
1448200,46.5,1,3
1448600,39.75,3,1
1449000,41.25,0,3
1449400,42.75,2,4
1449800,46.0,1,0
1450200,39.75,3,0
1450600,36.25,2,0
1451000,41.0,3,0
1451400,42.5,1,3
1451800,42.0,3,1
1452200,43.75,3,2
1452600,39.5,2,2
1453000,43.25,0,1
1453400,43.5,1,0
1453800,37.25,3,2
1454200,45.75,2,0
1454600,38.5,2,3
1455000,44.75,3,5
1455400,34.25,5,0
1455800,39.75,2,1
1456200,44.25,2,1
1456600,40.0,1,1
1457000,32.75,5,1
1457400,39.75,4,1
1457800,38.5,2,2
1458200,33.5,4,1
1458600,37.75,4,1
1459000,37.75,3,3
1459400,37.0,4,0
1459800,39.0,2,0
1460200,46.5,1,5
1460600,45.0,1,1
1461000,40.25,3,0
1461400,39.5,3,0
1461800,48.0,0,3
1462200,46.5,2,2
1462600,45.5,0,0
1463000,40.25,1,1
1463400,30.5,5,1
1463800,47.25,0,0
1464200,37.5,1,1
1464600,43.5,2,2
1465000,37.75,6,1
1465400,38.5,2,0
1465800,44.5,1,2
1466200,43.5,1,1
1466600,43.5,7,2
1467000,44.75,1,2
1467400,38.75,5,0
1467800,40.0,6,0
1468200,42.0,4,1
1468600,45.75,0,6
1469000,43.75,0,1
1469400,43.0,3,0
1469800,43.5,1,2
1470200,44.5,1,1
1470600,45.75,4,2
1471000,43.25,3,1
1471400,42.0,2,1
1471800,44.5,2,1
1472200,39.0,5,1
1472600,39.25,3,1
1473000,42.25,3,2
1473400,45.5,3,0
1473800,47.0,2,1
1474200,43.0,4,2
1474600,39.5,2,2
1475000,44.0,1,1
1475400,49.0,0,2
1475800,44.75,5,4
1476200,45.25,3,1
1476600,41.75,4,0
1477000,42.75,5,3
1477400,39.0,7,1
1477800,36.0,6,4
1478200,43.5,5,2
1478600,44.0,3,0
1479000,46.5,2,1
1479400,40.25,4,1
1479800,40.75,5,1
1480200,38.75,5,1
